id,title,year,rated,director,plot,poster,runtime,box_office,rating_id,movie_id_x,letterboxd_score,rotten_tomatoes_score,score_difference,movie_id_y,genre_id,name
25,The Wolf of Wall Street,2013,R,Martin Scorsese,"Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.",https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_SX300.jpg,180.0,116900694,25,25,80.0,79.0,1.0,25,5,Comedy
25,The Wolf of Wall Street,2013,R,Martin Scorsese,"Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.",https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_SX300.jpg,180.0,116900694,25,25,80.0,79.0,1.0,25,6,Crime
26,American Psycho,2000,R,Mary Harron,"A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.",https://m.media-amazon.com/images/M/MV5BNzBjM2I5ZjUtNmIzNy00OGNkLWIwZDMtOTAwYWUwMzA2YjdlXkEyXkFqcGc@._V1_SX300.jpg,102.0,15070285,26,26,77.0,68.0,9.0,26,6,Crime
26,American Psycho,2000,R,Mary Harron,"A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.",https://m.media-amazon.com/images/M/MV5BNzBjM2I5ZjUtNmIzNy00OGNkLWIwZDMtOTAwYWUwMzA2YjdlXkEyXkFqcGc@._V1_SX300.jpg,102.0,15070285,26,26,77.0,68.0,9.0,26,8,Drama
26,American Psycho,2000,R,Mary Harron,"A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.",https://m.media-amazon.com/images/M/MV5BNzBjM2I5ZjUtNmIzNy00OGNkLWIwZDMtOTAwYWUwMzA2YjdlXkEyXkFqcGc@._V1_SX300.jpg,102.0,15070285,26,26,77.0,68.0,9.0,26,13,Horror
27,Spider-Man: No Way Home,2021,PG-13,Jon Watts,"With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear.",https://m.media-amazon.com/images/M/MV5BMmFiZGZjMmEtMTA0Ni00MzA2LTljMTYtZGI2MGJmZWYzZTQ2XkEyXkFqcGc@._V1_SX300.jpg,148.0,814866759,27,27,77.0,93.0,-16.0,27,1,Action
27,Spider-Man: No Way Home,2021,PG-13,Jon Watts,"With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear.",https://m.media-amazon.com/images/M/MV5BMmFiZGZjMmEtMTA0Ni00MzA2LTljMTYtZGI2MGJmZWYzZTQ2XkEyXkFqcGc@._V1_SX300.jpg,148.0,814866759,27,27,77.0,93.0,-16.0,27,2,Adventure
27,Spider-Man: No Way Home,2021,PG-13,Jon Watts,"With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear.",https://m.media-amazon.com/images/M/MV5BMmFiZGZjMmEtMTA0Ni00MzA2LTljMTYtZGI2MGJmZWYzZTQ2XkEyXkFqcGc@._V1_SX300.jpg,148.0,814866759,27,27,77.0,93.0,-16.0,27,10,Fantasy
28,Dune: Part Two,2024,PG-13,Denis Villeneuve,"Paul Atreides unites with the Fremen while on a warpath of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the universe, he endeavors to prevent a terrible fu...",https://m.media-amazon.com/images/M/MV5BNTc0YmQxMjEtODI5MC00NjFiLTlkMWUtOGQ5NjFmYWUyZGJhXkEyXkFqcGc@._V1_SX300.jpg,166.0,282144358,28,28,89.0,92.0,-3.0,28,1,Action
28,Dune: Part Two,2024,PG-13,Denis Villeneuve,"Paul Atreides unites with the Fremen while on a warpath of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the universe, he endeavors to prevent a terrible fu...",https://m.media-amazon.com/images/M/MV5BNTc0YmQxMjEtODI5MC00NjFiLTlkMWUtOGQ5NjFmYWUyZGJhXkEyXkFqcGc@._V1_SX300.jpg,166.0,282144358,28,28,89.0,92.0,-3.0,28,2,Adventure
28,Dune: Part Two,2024,PG-13,Denis Villeneuve,"Paul Atreides unites with the Fremen while on a warpath of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the universe, he endeavors to prevent a terrible fu...",https://m.media-amazon.com/images/M/MV5BNTc0YmQxMjEtODI5MC00NjFiLTlkMWUtOGQ5NjFmYWUyZGJhXkEyXkFqcGc@._V1_SX300.jpg,166.0,282144358,28,28,89.0,92.0,-3.0,28,8,Drama
29,Eternal Sunshine of the Spotless Mind,2004,R,Michel Gondry,"When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories forever.",https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_SX300.jpg,108.0,34400301,29,29,85.0,92.0,-7.0,29,8,Drama
29,Eternal Sunshine of the Spotless Mind,2004,R,Michel Gondry,"When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories forever.",https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_SX300.jpg,108.0,34400301,29,29,85.0,92.0,-7.0,29,18,Romance
29,Eternal Sunshine of the Spotless Mind,2004,R,Michel Gondry,"When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories forever.",https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_SX300.jpg,108.0,34400301,29,29,85.0,92.0,-7.0,29,19,Sci-Fi
30,Spirited Away,2001,PG,Hayao Miyazaki,"During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches and spirits, and where humans are changed into beasts.",https://m.media-amazon.com/images/M/MV5BNTEyNmEwOWUtYzkyOC00ZTQ4LTllZmUtMjk0Y2YwOGUzYjRiXkEyXkFqcGc@._V1_SX300.jpg,124.0,15205725,30,30,89.0,96.0,-7.0,30,2,Adventure
30,Spirited Away,2001,PG,Hayao Miyazaki,"During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches and spirits, and where humans are changed into beasts.",https://m.media-amazon.com/images/M/MV5BNTEyNmEwOWUtYzkyOC00ZTQ4LTllZmUtMjk0Y2YwOGUzYjRiXkEyXkFqcGc@._V1_SX300.jpg,124.0,15205725,30,30,89.0,96.0,-7.0,30,3,Animation
30,Spirited Away,2001,PG,Hayao Miyazaki,"During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches and spirits, and where humans are changed into beasts.",https://m.media-amazon.com/images/M/MV5BNTEyNmEwOWUtYzkyOC00ZTQ4LTllZmUtMjk0Y2YwOGUzYjRiXkEyXkFqcGc@._V1_SX300.jpg,124.0,15205725,30,30,89.0,96.0,-7.0,30,9,Family
31,The Menu,2022,R,Mark Mylod,"A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.",https://m.media-amazon.com/images/M/MV5BN2Q0YWE1MjktODJlMi00NTRiLWI2ZTctZTAxNjkyODVjM2EyXkEyXkFqcGc@._V1_SX300.jpg,107.0,38501125,31,31,71.0,88.0,-17.0,31,5,Comedy
31,The Menu,2022,R,Mark Mylod,"A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.",https://m.media-amazon.com/images/M/MV5BN2Q0YWE1MjktODJlMi00NTRiLWI2ZTctZTAxNjkyODVjM2EyXkEyXkFqcGc@._V1_SX300.jpg,107.0,38501125,31,31,71.0,88.0,-17.0,31,13,Horror
31,The Menu,2022,R,Mark Mylod,"A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.",https://m.media-amazon.com/images/M/MV5BN2Q0YWE1MjktODJlMi00NTRiLWI2ZTctZTAxNjkyODVjM2EyXkEyXkFqcGc@._V1_SX300.jpg,107.0,38501125,31,31,71.0,88.0,-17.0,31,22,Thriller
32,Gone Girl,2014,R,David Fincher,The husband of a missing woman becomes the chief suspect in her disappearance.,https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_SX300.jpg,149.0,167767189,32,32,81.0,88.0,-7.0,32,8,Drama
32,Gone Girl,2014,R,David Fincher,The husband of a missing woman becomes the chief suspect in her disappearance.,https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_SX300.jpg,149.0,167767189,32,32,81.0,88.0,-7.0,32,16,Mystery
32,Gone Girl,2014,R,David Fincher,The husband of a missing woman becomes the chief suspect in her disappearance.,https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_SX300.jpg,149.0,167767189,32,32,81.0,88.0,-7.0,32,22,Thriller
33,The Shining,1980,R,Stanley Kubrick,"A family heads to an isolated hotel for the winter, where a sinister presence influences the father into violence. At the same time, his psychic son sees horrifying forebodings from both the past and the future.",https://m.media-amazon.com/images/M/MV5BNmM5ZThhY2ItOGRjOS00NzZiLWEwYTItNDgyMjFkOTgxMmRiXkEyXkFqcGc@._V1_SX300.jpg,146.0,45634352,33,33,85.0,83.0,2.0,33,8,Drama
33,The Shining,1980,R,Stanley Kubrick,"A family heads to an isolated hotel for the winter, where a sinister presence influences the father into violence. At the same time, his psychic son sees horrifying forebodings from both the past and the future.",https://m.media-amazon.com/images/M/MV5BNmM5ZThhY2ItOGRjOS00NzZiLWEwYTItNDgyMjFkOTgxMmRiXkEyXkFqcGc@._V1_SX300.jpg,146.0,45634352,33,33,85.0,83.0,2.0,33,13,Horror
34,Black Swan,2010,R,Darren Aronofsky,"Nina is a talented but unstable ballerina on the verge of stardom. Pushed to the breaking point by her artistic director and a seductive rival, Nina's grip on reality slips, plunging her into a waking nightmare.",https://m.media-amazon.com/images/M/MV5BNzY2NzI4OTE5MF5BMl5BanBnXkFtZTcwMjMyNDY4Mw@@._V1_SX300.jpg,108.0,106954678,34,34,83.0,85.0,-2.0,34,8,Drama
34,Black Swan,2010,R,Darren Aronofsky,"Nina is a talented but unstable ballerina on the verge of stardom. Pushed to the breaking point by her artistic director and a seductive rival, Nina's grip on reality slips, plunging her into a waking nightmare.",https://m.media-amazon.com/images/M/MV5BNzY2NzI4OTE5MF5BMl5BanBnXkFtZTcwMjMyNDY4Mw@@._V1_SX300.jpg,108.0,106954678,34,34,83.0,85.0,-2.0,34,22,Thriller
35,Inglourious Basterds,2009,R,Quentin Tarantino,"In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.",https://m.media-amazon.com/images/M/MV5BODZhMWJlNjYtNDExNC00MTIzLTllM2ItOGQ2NGVjNDQ3MzkzXkEyXkFqcGc@._V1_SX300.jpg,153.0,120540719,35,35,87.0,89.0,-2.0,35,2,Adventure
35,Inglourious Basterds,2009,R,Quentin Tarantino,"In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.",https://m.media-amazon.com/images/M/MV5BODZhMWJlNjYtNDExNC00MTIzLTllM2ItOGQ2NGVjNDQ3MzkzXkEyXkFqcGc@._V1_SX300.jpg,153.0,120540719,35,35,87.0,89.0,-2.0,35,8,Drama
35,Inglourious Basterds,2009,R,Quentin Tarantino,"In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.",https://m.media-amazon.com/images/M/MV5BODZhMWJlNjYtNDExNC00MTIzLTllM2ItOGQ2NGVjNDQ3MzkzXkEyXkFqcGc@._V1_SX300.jpg,153.0,120540719,35,35,87.0,89.0,-2.0,35,23,War
36,Little Women,2019,PG,Greta Gerwig,"In 19th century Massachusetts, the March sisters--Meg, Jo, Beth, and Amy--on the threshold of womanhood, go through many ups and downs in life and endeavor to make important decisions about their futures.",https://m.media-amazon.com/images/M/MV5BMWMzYjNiZWMtMDg4NS00MDgyLTk5MWItOTFmNjg4NzRhZmExXkEyXkFqcGc@._V1_SX300.jpg,135.0,108101214,36,36,83.0,95.0,-12.0,36,8,Drama
36,Little Women,2019,PG,Greta Gerwig,"In 19th century Massachusetts, the March sisters--Meg, Jo, Beth, and Amy--on the threshold of womanhood, go through many ups and downs in life and endeavor to make important decisions about their futures.",https://m.media-amazon.com/images/M/MV5BMWMzYjNiZWMtMDg4NS00MDgyLTk5MWItOTFmNjg4NzRhZmExXkEyXkFqcGc@._V1_SX300.jpg,135.0,108101214,36,36,83.0,95.0,-12.0,36,18,Romance
37,Forrest Gump,1994,PG-13,Robert Zemeckis,"The history of the United States from the 1950s to the '70s unfolds from the perspective of an Alabama man with an IQ of 75, who yearns to be reunited with his childhood sweetheart.",https://m.media-amazon.com/images/M/MV5BNDYwNzVjMTItZmU5YS00YjQ5LTljYjgtMjY2NDVmYWMyNWFmXkEyXkFqcGc@._V1_SX300.jpg,142.0,330455270,37,37,83.0,75.0,8.0,37,8,Drama
37,Forrest Gump,1994,PG-13,Robert Zemeckis,"The history of the United States from the 1950s to the '70s unfolds from the perspective of an Alabama man with an IQ of 75, who yearns to be reunited with his childhood sweetheart.",https://m.media-amazon.com/images/M/MV5BNDYwNzVjMTItZmU5YS00YjQ5LTljYjgtMjY2NDVmYWMyNWFmXkEyXkFqcGc@._V1_SX300.jpg,142.0,330455270,37,37,83.0,75.0,8.0,37,18,Romance
38,Se7en,1995,R,David Fincher,"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.",https://m.media-amazon.com/images/M/MV5BY2IzNzMxZjctZjUxZi00YzAxLTk3ZjMtODFjODdhMDU5NDM1XkEyXkFqcGc@._V1_SX300.jpg,127.0,101040643,38,38,87.0,84.0,3.0,38,6,Crime
38,Se7en,1995,R,David Fincher,"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.",https://m.media-amazon.com/images/M/MV5BY2IzNzMxZjctZjUxZi00YzAxLTk3ZjMtODFjODdhMDU5NDM1XkEyXkFqcGc@._V1_SX300.jpg,127.0,101040643,38,38,87.0,84.0,3.0,38,8,Drama
38,Se7en,1995,R,David Fincher,"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.",https://m.media-amazon.com/images/M/MV5BY2IzNzMxZjctZjUxZi00YzAxLTk3ZjMtODFjODdhMDU5NDM1XkEyXkFqcGc@._V1_SX300.jpg,127.0,101040643,38,38,87.0,84.0,3.0,38,16,Mystery
39,Avengers: Infinity War,2018,PG-13,"Anthony Russo, Joe Russo",The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,https://m.media-amazon.com/images/M/MV5BMjMxNjY2MDU1OV5BMl5BanBnXkFtZTgwNzY1MTUwNTM@._V1_SX300.jpg,149.0,678815482,39,39,79.0,85.0,-6.0,39,1,Action
39,Avengers: Infinity War,2018,PG-13,"Anthony Russo, Joe Russo",The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,https://m.media-amazon.com/images/M/MV5BMjMxNjY2MDU1OV5BMl5BanBnXkFtZTgwNzY1MTUwNTM@._V1_SX300.jpg,149.0,678815482,39,39,79.0,85.0,-6.0,39,2,Adventure
39,Avengers: Infinity War,2018,PG-13,"Anthony Russo, Joe Russo",The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,https://m.media-amazon.com/images/M/MV5BMjMxNjY2MDU1OV5BMl5BanBnXkFtZTgwNzY1MTUwNTM@._V1_SX300.jpg,149.0,678815482,39,39,79.0,85.0,-6.0,39,19,Sci-Fi
40,Glass Onion,2022,PG-13,Rian Johnson,"Tech billionaire Miles Bron invites his friends for a getaway on his private Greek island. When someone turns up dead, Detective Benoit Blanc is put on the case.",https://m.media-amazon.com/images/M/MV5BMzI2ZDYxZTEtMzVlOC00OTUyLTgyNTAtYWFhNmRhZjAzZWE1XkEyXkFqcGc@._V1_SX300.jpg,139.0,13280000,40,40,69.0,91.0,-22.0,40,5,Comedy
40,Glass Onion,2022,PG-13,Rian Johnson,"Tech billionaire Miles Bron invites his friends for a getaway on his private Greek island. When someone turns up dead, Detective Benoit Blanc is put on the case.",https://m.media-amazon.com/images/M/MV5BMzI2ZDYxZTEtMzVlOC00OTUyLTgyNTAtYWFhNmRhZjAzZWE1XkEyXkFqcGc@._V1_SX300.jpg,139.0,13280000,40,40,69.0,91.0,-22.0,40,6,Crime
40,Glass Onion,2022,PG-13,Rian Johnson,"Tech billionaire Miles Bron invites his friends for a getaway on his private Greek island. When someone turns up dead, Detective Benoit Blanc is put on the case.",https://m.media-amazon.com/images/M/MV5BMzI2ZDYxZTEtMzVlOC00OTUyLTgyNTAtYWFhNmRhZjAzZWE1XkEyXkFqcGc@._V1_SX300.jpg,139.0,13280000,40,40,69.0,91.0,-22.0,40,8,Drama
41,The Silence of the Lambs,1991,R,Jonathan Demme,"A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.",https://m.media-amazon.com/images/M/MV5BNDdhOGJhYzctYzYwZC00YmI2LWI0MjctYjg4ODdlMDExYjBlXkEyXkFqcGc@._V1_SX300.jpg,118.0,130742922,41,41,87.0,95.0,-8.0,41,6,Crime
41,The Silence of the Lambs,1991,R,Jonathan Demme,"A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.",https://m.media-amazon.com/images/M/MV5BNDdhOGJhYzctYzYwZC00YmI2LWI0MjctYjg4ODdlMDExYjBlXkEyXkFqcGc@._V1_SX300.jpg,118.0,130742922,41,41,87.0,95.0,-8.0,41,8,Drama
41,The Silence of the Lambs,1991,R,Jonathan Demme,"A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.",https://m.media-amazon.com/images/M/MV5BNDdhOGJhYzctYzYwZC00YmI2LWI0MjctYjg4ODdlMDExYjBlXkEyXkFqcGc@._V1_SX300.jpg,118.0,130742922,41,41,87.0,95.0,-8.0,41,13,Horror
42,Avengers: Endgame,2019,PG-13,"Anthony Russo, Joe Russo","After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe.",https://m.media-amazon.com/images/M/MV5BMTc5MDE2ODcwNV5BMl5BanBnXkFtZTgwMzI2NzQ2NzM@._V1_SX300.jpg,181.0,858373000,42,42,77.0,94.0,-17.0,42,1,Action
42,Avengers: Endgame,2019,PG-13,"Anthony Russo, Joe Russo","After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe.",https://m.media-amazon.com/images/M/MV5BMTc5MDE2ODcwNV5BMl5BanBnXkFtZTgwMzI2NzQ2NzM@._V1_SX300.jpg,181.0,858373000,42,42,77.0,94.0,-17.0,42,2,Adventure
42,Avengers: Endgame,2019,PG-13,"Anthony Russo, Joe Russo","After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe.",https://m.media-amazon.com/images/M/MV5BMTc5MDE2ODcwNV5BMl5BanBnXkFtZTgwMzI2NzQ2NzM@._V1_SX300.jpg,181.0,858373000,42,42,77.0,94.0,-17.0,42,19,Sci-Fi
43,Baby Driver,2017,R,Edgar Wright,"Coerced into working for a crime boss, a young getaway driver must face the music when a doomed heist threatens his life, love, and freedom.",https://m.media-amazon.com/images/M/MV5BMjM3MjQ1MzkxNl5BMl5BanBnXkFtZTgwODk1ODgyMjI@._V1_SX300.jpg,113.0,107825862,43,43,74.0,92.0,-18.0,43,1,Action
43,Baby Driver,2017,R,Edgar Wright,"Coerced into working for a crime boss, a young getaway driver must face the music when a doomed heist threatens his life, love, and freedom.",https://m.media-amazon.com/images/M/MV5BMjM3MjQ1MzkxNl5BMl5BanBnXkFtZTgwODk1ODgyMjI@._V1_SX300.jpg,113.0,107825862,43,43,74.0,92.0,-18.0,43,6,Crime
43,Baby Driver,2017,R,Edgar Wright,"Coerced into working for a crime boss, a young getaway driver must face the music when a doomed heist threatens his life, love, and freedom.",https://m.media-amazon.com/images/M/MV5BMjM3MjQ1MzkxNl5BMl5BanBnXkFtZTgwODk1ODgyMjI@._V1_SX300.jpg,113.0,107825862,43,43,74.0,92.0,-18.0,43,8,Drama
